ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2015-04-01,24844.94050985775,-1009.7947299479264,74698.49521274309,24844.94050985775,24844.94050985775,0.46253654659682764,0.46253654659682764,0.46253654659682764,0.46253654659682764,0.46253654659682764,0.46253654659682764,0.0,0.0,0.0,36336.633493690984
2015-05-01,26956.199963637584,1608.804035976392,73872.31016189992,26956.199963637584,26956.199963637584,0.3859464375125894,0.3859464375125894,0.3859464375125894,0.3859464375125894,0.3859464375125894,0.3859464375125894,0.0,0.0,0.0,37359.8493084805
2015-06-01,29137.834732543408,3344.982886059188,78508.00738296096,29137.834732543408,29137.834732543408,0.41012253271819255,0.41012253271819255,0.41012253271819255,0.41012253271819255,0.41012253271819255,0.41012253271819255,0.0,0.0,0.0,41087.91731097823
2015-07-01,31249.09418632323,-20391.563392466207,54565.13155021637,31249.09418632323,31249.09418632323,-0.42061151345108705,-0.42061151345108705,-0.42061151345108705,-0.42061151345108705,-0.42061151345108705,-0.42061151345108705,0.0,0.0,0.0,18105.365386638252
2015-08-01,33430.72856424034,-9440.509973672393,69779.95335342377,33430.72856424034,33430.72856424034,-0.11053751102117215,-0.11053751102117215,-0.11053751102117215,-0.11053751102117215,-0.11053751102117215,-0.11053751102117215,0.0,0.0,0.0,29735.379037124807
2015-09-01,35612.36294215746,2743.2843334586087,77340.25362452645,35612.36294215746,35612.36294215746,0.11667990364379888,0.11667990364379888,0.11667990364379888,0.11667990364379888,0.11667990364379888,0.11667990364379888,0.0,0.0,0.0,39767.61001877639
2015-10-01,37723.62201756111,8819.91623980343,84370.43485494563,37723.62201756111,37723.62201756111,0.20839618151802192,0.20839618151802192,0.20839618151802192,0.20839618151802192,0.20839618151802192,0.20839618151802192,0.0,0.0,0.0,45585.080799050025
2015-11-01,39905.25639547824,7037.511345369726,84118.9064834794,39905.25639547824,39905.25639547824,0.19240553244522052,0.19240553244522052,0.19240553244522052,0.19240553244522052,0.19240553244522052,0.19240553244522052,0.0,0.0,0.0,47583.24849961327
2015-12-01,42016.51559353406,8723.140925398307,84913.38275581384,42016.51559353406,42016.51559353406,0.07086523332641148,0.07086523332641148,0.07086523332641148,0.07086523332641148,0.07086523332641148,0.07086523332641148,0.0,0.0,0.0,44994.02577463265
2016-01-01,44198.15009819174,-3560.0130762481776,71473.08902008158,44198.15009819174,44198.15009819174,-0.2452782434428712,-0.2452782434428712,-0.2452782434428712,-0.2452782434428712,-0.2452782434428712,-0.2452782434428712,0.0,0.0,0.0,33357.30547868291
2016-02-01,46379.784602849424,-6007.852081757961,66593.45278558311,46379.784602849424,46379.784602849424,-0.31484940303588216,-0.31484940303588216,-0.31484940303588216,-0.31484940303588216,-0.31484940303588216,-0.31484940303588216,0.0,0.0,0.0,31777.137107709485
2016-03-01,48420.66849430336,25314.283602983105,98890.41183714905,48420.66849430336,48420.66849430336,0.26739607579514235,0.26739607579514235,0.26739607579514235,0.26739607579514235,0.26739607579514235,0.26739607579514235,0.0,0.0,0.0,61368.16523705756
2016-04-01,50602.302840824035,29050.383922952577,104101.68523755539,50602.302840824035,50602.302840824035,0.32804205336686204,0.32804205336686204,0.32804205336686204,0.32804205336686204,0.32804205336686204,0.32804205336686204,0.0,0.0,0.0,67201.98616981975
2016-05-01,52713.56188584403,27823.79563190936,107796.62853342535,52713.56188584403,52713.56188584403,0.29972700156408427,0.29972700156408427,0.29972700156408427,0.29972700156408427,0.29972700156408427,0.29972700156408427,0.0,0.0,0.0,68513.23973165086
2016-06-01,54895.19623236471,42704.43758049539,118899.82448376775,54895.19623236471,54895.19623236471,0.45719601484161054,0.45719601484161054,0.45719601484161054,0.45719601484161054,0.45719601484161054,0.45719601484161054,0.0,0.0,0.0,79993.06118375005
2016-07-01,57006.454934503585,22372.99197845171,98457.21860153756,57006.454934503585,57006.454934503585,0.08678995893399322,0.08678995893399322,0.08678995893399322,0.08678995893399322,0.08678995893399322,0.08678995893399322,0.0,0.0,0.0,61954.04281724168
2016-08-01,59188.088926713805,19273.76743226289,94493.9023340201,59188.088926713805,59188.088926713805,-0.013042068276526875,-0.013042068276526875,-0.013042068276526875,-0.013042068276526875,-0.013042068276526875,-0.013042068276526875,0.0,0.0,0.0,58416.153829774456
2016-09-01,61369.72291892397,22197.366230658,97248.75169795974,61369.72291892397,61369.72291892397,-0.058238056363084434,-0.058238056363084434,-0.058238056363084434,-0.058238056363084434,-0.058238056363084434,-0.058238056363084434,0.0,0.0,0.0,57795.669536584806
2016-10-01,63480.98162106286,16820.79316658803,94319.86462967901,63480.98162106286,63480.98162106286,-0.09540184565733634,-0.09540184565733634,-0.09540184565733634,-0.09540184565733634,-0.09540184565733634,-0.09540184565733634,0.0,0.0,0.0,57424.778810274016
2016-11-01,63989.394481102674,26503.399317502666,100113.03139223656,63989.394481102674,63989.394481102674,-0.0011990334472717912,-0.0011990334472717912,-0.0011990334472717912,-0.0011990334472717912,-0.0011990334472717912,-0.0011990334472717912,0.0,0.0,0.0,63912.66905684916
2016-12-01,64481.4069263025,28040.175007680908,106135.28391105981,64481.4069263025,64481.4069263025,0.07504068944613174,0.07504068944613174,0.07504068944613174,0.07504068944613174,0.07504068944613174,0.07504068944613174,0.0,0.0,0.0,69320.13615850882
2017-01-01,64989.81978634231,31630.4908268052,109813.39186244915,64989.81978634231,64989.81978634231,0.09970725734018715,0.09970725734018715,0.09970725734018715,0.09970725734018715,0.09970725734018715,0.09970725734018715,0.0,0.0,0.0,71469.77647227154
2017-02-01,65498.232646382145,53274.65424613554,128519.05531051834,65498.232646382145,65498.232646382145,0.39661884267610015,0.39661884267610015,0.39661884267610015,0.39661884267610015,0.39661884267610015,0.39661884267610015,0.0,0.0,0.0,91476.06587592019
2017-03-01,65957.44415958834,60723.35725513368,137257.43304485947,65957.44415958834,65957.44415958834,0.5205335027537261,0.5205335027537261,0.5205335027537261,0.5205335027537261,0.5205335027537261,0.5205335027537261,0.0,0.0,0.0,100290.50360066215
2017-04-01,66465.85690635232,55140.12892497246,127320.50627055953,66465.85690635232,66465.85690635232,0.3753072244415361,0.3753072244415361,0.3753072244415361,0.3753072244415361,0.3753072244415361,0.3753072244415361,0.0,0.0,0.0,91410.97318200371
2017-05-01,66957.86924193037,51694.257540501,126666.40988648824,66957.86924193037,66957.86924193037,0.33134340938551343,0.33134340938551343,0.33134340938551343,0.33134340938551343,0.33134340938551343,0.33134340938551343,0.0,0.0,0.0,89143.91792174098
2017-06-01,67466.28198869436,59284.27036090719,138113.90060735872,67466.28198869436,67466.28198869436,0.4453118185194098,0.4453118185194098,0.4453118185194098,0.4453118185194098,0.4453118185194098,0.4453118185194098,0.0,0.0,0.0,97509.81470982316
2017-07-01,67958.29424707495,23416.592116554537,98609.4030316069,67958.29424707495,67958.29424707495,-0.08270654176555725,-0.08270654176555725,-0.08270654176555725,-0.08270654176555725,-0.08270654176555725,-0.08270654176555725,0.0,0.0,0.0,62337.69874561322
2017-08-01,68466.70691406824,26232.65780178645,102306.35311580118,68466.70691406824,68466.70691406824,-0.04979380689088053,-0.04979380689088053,-0.04979380689088053,-0.04979380689088053,-0.04979380689088053,-0.04979380689088053,0.0,0.0,0.0,65057.488931534615
2017-09-01,68975.11958106153,30342.98247493349,109325.46331777346,68975.11958106153,68975.11958106153,-0.0032913702236121445,-0.0032913702236121445,-0.0032913702236121445,-0.0032913702236121445,-0.0032913702236121445,-0.0032913702236121445,0.0,0.0,0.0,68748.09692630234
2017-10-01,69467.13183944211,30783.15381873987,107993.13523745419,69467.13183944211,69467.13183944211,0.005726741790689882,0.005726741790689882,0.005726741790689882,0.005726741790689882,0.005726741790689882,0.005726741790689882,0.0,0.0,0.0,69864.9521664264
2017-11-01,66718.4735619719,33158.23556107894,110587.90193655838,66718.4735619719,66718.4735619719,0.06590834800967427,0.06590834800967427,0.06590834800967427,0.06590834800967427,0.06590834800967427,0.06590834800967427,0.0,0.0,0.0,71115.7779361686
2017-12-01,64058.4816805491,31199.855858931533,105891.23799666687,64058.4816805491,64058.4816805491,0.07775963536495745,0.07775963536495745,0.07775963536495745,0.07775963536495745,0.07775963536495745,0.07775963536495745,0.0,0.0,0.0,69039.6458580614
2018-01-01,61309.82340307889,22432.364427123433,100666.5611242002,61309.82340307889,61309.82340307889,-0.012489780000006667,-0.012489780000006667,-0.012489780000006667,-0.012489780000006667,-0.012489780000006667,-0.012489780000006667,0.0,0.0,0.0,60544.07719693517
2018-02-01,58561.16512560868,29389.348870987207,104272.20998592138,58561.16512560868,58561.16512560868,0.15474701009315872,0.15474701009315872,0.15474701009315872,0.15474701009315872,0.15474701009315872,0.15474701009315872,0.0,0.0,0.0,67623.33033636838
2018-03-01,56071.66826243589,61249.92992319715,136620.700626816,56071.66826243589,56071.66826243589,0.7774099906824485,0.7774099906824485,0.7774099906824485,0.7774099906824485,0.7774099906824485,0.7774099906824485,0.0,0.0,0.0,99662.34336388552
2018-04-01,53315.439592494586,37375.31506293038,112953.87600470234,53315.439592494586,53315.439592494586,0.42018684579482457,0.42018684579482457,0.42018684579482457,0.42018684579482457,0.42018684579482457,0.42018684579482457,0.0,0.0,0.0,75717.8859870294
