ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2014-12-01,1.2169670803600001,1.092865556622461,1.3608092796124729,1.2169670803600001,1.2169670803600001,0.006208556004529631,0.006208556004529631,0.006208556004529631,0.006208556004529631,0.006208556004529631,0.006208556004529631,0.0,0.0,0.0,1.2245226886340839
2015-01-01,1.1655576732375064,1.0894624236072474,1.3470210932276887,1.1655576732375064,1.1655576732375064,0.04719719903541053,0.04719719903541053,0.04719719903541053,0.04719719903541053,0.04719719903541053,0.04719719903541053,0.0,0.0,0.0,1.2205687307285469
2015-02-01,1.1141482661150126,0.9589153522813757,1.2376703068645716,1.1141482661150126,1.1141482661150126,-0.014788795447441494,-0.014788795447441494,-0.014788795447441494,-0.014788795447441494,-0.014788795447441494,-0.014788795447441494,0.0,0.0,0.0,1.097671355309316
2015-03-01,1.0677139629186283,1.0190460114650033,1.2841566173436505,1.0677139629186283,1.0677139629186283,0.07336594020057019,0.07336594020057019,0.07336594020057019,0.07336594020057019,0.07336594020057019,0.07336594020057019,0.0,0.0,0.0,1.1460478016734301
2015-04-01,1.0163045558083454,0.9873352041581025,1.2455160986493243,1.0163045558083454,1.0163045558083454,0.0903106379546812,0.0903106379546812,0.0903106379546812,0.0903106379546812,0.0903106379546812,0.0903106379546812,0.0,0.0,0.0,1.108087668599646
2015-05-01,0.9665535166693622,1.2383641169939008,1.5130928448122092,0.9665535166693622,0.9665535166693622,0.42158257527713405,0.42158257527713405,0.42158257527713405,0.42158257527713405,0.42158257527713405,0.42158257527713405,0.0,0.0,0.0,1.3740356373700022
2015-06-01,0.9151441096303408,1.1220972014007038,1.386815515312077,0.9151441096303408,0.9151441096303408,0.3700077396387784,0.3700077396387784,0.3700077396387784,0.3700077396387784,0.3700077396387784,0.3700077396387784,0.0,0.0,0.0,1.2537545130784056
2015-07-01,0.8653930705603199,0.6510045488122608,0.9225741349735838,0.8653930705603199,0.8653930705603199,-0.09293683603912162,-0.09293683603912162,-0.09293683603912162,-0.09293683603912162,-0.09293683603912162,-0.09293683603912162,0.0,0.0,0.0,0.7849661766522634
2015-08-01,0.8139836632310304,0.5961145295363668,0.8743390048271608,0.8139836632310304,0.8139836632310304,-0.0946228663433229,-0.0946228663433229,-0.0946228663433229,-0.0946228663433229,-0.0946228663433229,-0.0946228663433229,0.0,0.0,0.0,0.7369621958594723
2015-09-01,0.7625742559017412,0.566504036126198,0.8291359379267406,0.7625742559017412,0.7625742559017412,-0.0824851470674548,-0.0824851470674548,-0.0824851470674548,-0.0824851470674548,-0.0824851470674548,-0.0824851470674548,0.0,0.0,0.0,0.6996732062538312
2015-10-01,0.7128232165508158,0.587724165622723,0.8449096456197345,0.7128232165508158,0.7128232165508158,-0.00150899992903053,-0.00150899992903053,-0.00150899992903053,-0.00150899992903053,-0.00150899992903053,-0.00150899992903053,0.0,0.0,0.0,0.7117475663676294
2015-11-01,0.6614138090591957,0.5166861549927421,0.7886664573422626,0.6614138090591957,0.6614138090591957,-0.0013761592698982028,-0.0013761592698982028,-0.0013761592698982028,-0.0013761592698982028,-0.0013761592698982028,-0.0013761592698982028,0.0,0.0,0.0,0.6605035983146201
2015-12-01,0.6116627695511759,0.5713062056848331,0.8422948243371067,0.6116627695511759,0.6116627695511759,0.15883768411522725,0.15883768411522725,0.15883768411522725,0.15883768411522725,0.15883768411522725,0.15883768411522725,0.0,0.0,0.0,0.7088178673261907
2016-01-01,0.560253361997433,0.4442088956661888,0.7223731028407132,0.560253361997433,0.560253361997433,0.03663008454772765,0.03663008454772765,0.03663008454772765,0.03663008454772765,0.03663008454772765,0.03663008454772765,0.0,0.0,0.0,0.5807754900155476
2016-02-01,0.5088439544436901,0.2987198097114626,0.5588295365810447,0.5088439544436901,0.5088439544436901,-0.15337418124353697,-0.15337418124353697,-0.15337418124353697,-0.15337418124353697,-0.15337418124353697,-0.15337418124353697,0.0,0.0,0.0,0.4308004295501655
2016-03-01,0.46075128286115663,0.40681492250846873,0.6870379671245012,0.46075128286115663,0.46075128286115663,0.17527214778989975,0.17527214778989975,0.17527214778989975,0.17527214778989975,0.17527214778989975,0.17527214778989975,0.0,0.0,0.0,0.5415081498051831
2016-04-01,0.4093418752491377,0.3154458067553353,0.5760838962804077,0.4093418752491377,0.4093418752491377,0.0910732341487055,0.0910732341487055,0.0910732341487055,0.0910732341487055,0.0910732341487055,0.0910732341487055,0.0,0.0,0.0,0.4466219637005726
2016-05-01,0.35959083562460337,0.2778203419691534,0.5452990855489298,0.35959083562460337,0.35959083562460337,0.14111909656858118,0.14111909656858118,0.14111909656858118,0.14111909656858118,0.14111909656858118,0.14111909656858118,0.0,0.0,0.0,0.41033596948228857
2016-06-01,0.3081920106220376,0.17110294013154012,0.4334176745139512,0.3081920106220376,0.3081920106220376,-0.0295058430348476,-0.0295058430348476,-0.0295058430348476,-0.0295058430348476,-0.0295058430348476,-0.0295058430348476,0.0,0.0,0.0,0.2990985455320297
2016-07-01,0.2584512122324577,0.1645140355139478,0.43524854112653777,0.2584512122324577,0.2584512122324577,0.16206588013591072,0.16206588013591072,0.16206588013591072,0.16206588013591072,0.16206588013591072,0.16206588013591072,0.0,0.0,0.0,0.30033733541510405
2016-08-01,0.20705238722989233,0.11269485825442555,0.37118062352387876,0.20705238722989233,0.20705238722989233,0.1830222925548176,0.1830222925548176,0.1830222925548176,0.1830222925548176,0.1830222925548176,0.1830222925548176,0.0,0.0,0.0,0.24494758981965503
2016-09-01,0.1944794161508311,0.08370836868547969,0.3316288558731504,0.1944794161508311,0.1944794161508311,0.07360319882275779,0.07360319882275779,0.07360319882275779,0.07360319882275779,0.07360319882275779,0.07360319882275779,0.0,0.0,0.0,0.20879372328471457
2016-10-01,0.18231202478399786,0.03519666789092206,0.2923551377348742,0.18231202478399786,0.18231202478399786,-0.05459439470677796,-0.05459439470677796,-0.05459439470677796,-0.05459439470677796,-0.05459439470677796,-0.05459439470677796,0.0,0.0,0.0,0.17235881014314838
2016-11-01,0.2088587561270092,0.05810495497286678,0.32618147784971724,0.2088587561270092,0.2088587561270092,-0.07798346012704438,-0.07798346012704438,-0.07798346012704438,-0.07798346012704438,-0.07798346012704438,-0.07798346012704438,0.0,0.0,0.0,0.19257122764639448
2016-12-01,0.23454914129766521,0.03428990196676747,0.29860495527564707,0.23454914129766521,0.23454914129766521,-0.3036088144378116,-0.3036088144378116,-0.3036088144378116,-0.3036088144378116,-0.3036088144378116,-0.3036088144378116,0.0,0.0,0.0,0.16333795458087433
2017-01-01,0.26109587264067596,0.14592492806634155,0.4150257250781645,0.26109587264067596,0.26109587264067596,0.053561891399790174,0.053561891399790174,0.053561891399790174,0.053561891399790174,0.053561891399790174,0.053561891399790174,0.0,0.0,0.0,0.2750806614159893
2017-02-01,0.2876545663851979,0.234356523874525,0.4964367762483775,0.2876545663851979,0.2876545663851979,0.2574762753930502,0.2574762753930502,0.2574762753930502,0.2574762753930502,0.2574762753930502,0.2574762753930502,0.0,0.0,0.0,0.3617187927378615
2017-03-01,0.31164306396089486,0.22409054041490487,0.49047474631141763,0.31164306396089486,0.31164306396089486,0.1386325959624226,0.1386325959624226,0.1386325959624226,0.1386325959624226,0.1386325959624226,0.1386325959624226,0.0,0.0,0.0,0.354846950931477
2017-04-01,0.33820193674360327,0.23686759631160886,0.4994867902396278,0.33820193674360327,0.33820193674360327,0.08761023353114528,0.08761023353114528,0.08761023353114528,0.08761023353114528,0.08761023353114528,0.08761023353114528,0.0,0.0,0.0,0.367831887402396
2017-05-01,0.36390407169461125,0.31662359617167546,0.5843902916576873,0.36390407169461125,0.36390407169461125,0.23302157146585833,0.23302157146585833,0.23302157146585833,0.23302157146585833,0.23302157146585833,0.23302157146585833,0.0,0.0,0.0,0.44870157034371394
2017-06-01,0.39046294447731994,0.29710345353135037,0.570603708052543,0.39046294447731994,0.39046294447731994,0.10659769326927027,0.10659769326927027,0.10659769326927027,0.10659769326927027,0.10659769326927027,0.10659769326927027,0.0,0.0,0.0,0.4320853936657294
2017-07-01,0.4161668093816863,0.30975401494962473,0.5926920096147837,0.4161668093816863,0.4161668093816863,0.08099994461321258,0.08099994461321258,0.08099994461321258,0.08099994461321258,0.08099994461321258,0.08099994461321258,0.0,0.0,0.0,0.44987629789146033
2017-08-01,0.44272746978286487,0.35176587243772744,0.6088563675579853,0.44272746978286487,0.44272746978286487,0.09073609232830249,0.09073609232830249,0.09073609232830249,0.09073609232830249,0.09073609232830249,0.09073609232830249,0.0,0.0,0.0,0.48289883035735864
2017-09-01,0.4692910194331189,0.3480372390928584,0.60924247400746,0.4692910194331189,0.4692910194331189,0.019497690811211443,0.019497690811211443,0.019497690811211443,0.019497690811211443,0.019497690811211443,0.019497690811211443,0.0,0.0,0.0,0.4784411106305041
2017-10-01,0.4949976803849779,0.3500208346279971,0.5986967199668618,0.4949976803849779,0.4949976803849779,-0.03939591623110528,-0.03939591623110528,-0.03939591623110528,-0.03939591623110528,-0.03939591623110528,-0.03939591623110528,0.0,0.0,0.0,0.47549679323393984
2017-11-01,0.5215612300352322,0.352589097109653,0.6297550840209373,0.5215612300352322,0.5215612300352322,-0.054733901983278654,-0.054733901983278654,-0.054733901983278654,-0.054733901983278654,-0.054733901983278654,-0.054733901983278654,0.0,0.0,0.0,0.4930141487922056
2017-12-01,0.5472678911035155,0.32742506358724344,0.6065531675847211,0.5472678911035155,0.5472678911035155,-0.14800465911750105,-0.14800465911750105,-0.14800465911750105,-0.14800465911750105,-0.14800465911750105,-0.14800465911750105,0.0,0.0,0.0,0.46626969343478597
2018-01-01,0.5738314408740746,0.47762669679293235,0.7295480589050396,0.5738314408740746,0.5738314408740746,0.052841570999986764,0.052841570999986764,0.052841570999986764,0.052841570999986764,0.052841570999986764,0.052841570999986764,0.0,0.0,0.0,0.6041535956990467
2018-02-01,0.6003949907476441,0.5434618746941957,0.8062834173400248,0.6003949907476441,0.6003949907476441,0.1222212389873738,0.1222212389873738,0.1222212389873738,0.1222212389873738,0.1222212389873738,0.1222212389873738,0.0,0.0,0.0,0.673776010398634
2018-03-01,0.6243878745044167,0.5555092345379061,0.8178764268944084,0.6243878745044167,0.6243878745044167,0.1046381061749655,0.1046381061749655,0.1046381061749655,0.1046381061749655,0.1046381061749655,0.1046381061749655,0.0,0.0,0.0,0.6897226392111708
2018-04-01,0.6509514243779863,0.5794553742452595,0.8377365347450286,0.6509514243779863,0.6509514243779863,0.08736142373166134,0.08736142373166134,0.08736142373166134,0.08736142373166134,0.08736142373166134,0.08736142373166134,0.0,0.0,0.0,0.7078194675918
2018-05-01,0.632242598469293,0.6958549981986841,0.9677793639218347,0.632242598469293,0.632242598469293,0.326562416993353,0.326562416993353,0.326562416993353,0.326562416993353,0.326562416993353,0.326562416993353,0.0,0.0,0.0,0.8387092695515833
2018-06-01,0.6129101450303098,0.6269220310584934,0.895803091483104,0.6129101450303098,0.6129101450303098,0.2398250981157044,0.2398250981157044,0.2398250981157044,0.2398250981157044,0.2398250981157044,0.2398250981157044,0.0,0.0,0.0,0.7599013806983145
2018-07-01,0.5942009805132208,0.4608326500981908,0.7272438545253961,0.5942009805132208,0.5942009805132208,-0.004033355343358469,-0.004033355343358469,-0.004033355343358469,-0.004033355343358469,-0.004033355343358469,-0.004033355343358469,0.0,0.0,0.0,0.5918043568134389
2018-08-01,0.5748681771788954,0.4422327352430352,0.7066683937131937,0.5748681771788954,0.5748681771788954,-0.001863671045331361,-0.001863671045331361,-0.001863671045331361,-0.001863671045331361,-0.001863671045331361,-0.001863671045331361,0.0,0.0,0.0,0.5737968120022047
